transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible
TXN008956,CUST0883,MERCHANT007,10477.72,CARD,2026-08-20 17:16:29.848634,SUCCESS,,1,19,2,False
TXN008957,CUST0378,MERCHANT010,14399.58,NETBANKING,2026-08-19 01:58:45.848634,SUCCESS,,1,17,0,False
TXN008958,CUST1341,MERCHANT004,10058.84,CARD,2026-08-21 06:02:18.848634,SUCCESS,,1,8,1,False
TXN008959,CUST1674,MERCHANT006,37262.56,WALLET,2026-08-18 16:47:24.848634,SUCCESS,,1,17,5,False
TXN008960,CUST1851,MERCHANT004,47965.84,CARD,2026-08-23 11:11:42.848634,SUCCESS,,1,18,5,False
TXN008961,CUST1722,MERCHANT008,35914.64,UPI,2026-08-23 08:45:08.848634,SUCCESS,,1,18,1,False
TXN008962,CUST1223,MERCHANT005,1720.68,NETBANKING,2026-08-20 11:43:27.848634,SUCCESS,,1,7,1,False
TXN008963,CUST0791,MERCHANT005,41038.82,WALLET,2026-08-23 16:03:40.848634,SUCCESS,,1,2,3,False
TXN008964,CUST0285,MERCHANT005,14063.59,WALLET,2026-08-24 19:03:06.848634,SUCCESS,,1,0,4,False
TXN008965,CUST0651,MERCHANT008,35376.49,UPI,2026-08-21 16:27:11.848634,SUCCESS,,1,1,4,False
TXN008966,CUST1436,MERCHANT010,36991.58,WALLET,2026-08-21 22:21:21.848634,SUCCESS,,1,20,3,False
TXN008967,CUST0638,MERCHANT008,5263.3,WALLET,2026-08-21 00:12:36.848634,SUCCESS,,1,3,4,False
TXN008968,CUST0892,MERCHANT008,10864.75,NETBANKING,2026-08-22 21:16:44.848634,SUCCESS,,1,14,4,False
TXN008969,CUST0575,MERCHANT007,3044.91,WALLET,2026-08-20 05:54:30.848634,SUCCESS,,1,5,2,False
TXN008970,CUST1861,MERCHANT009,38636.52,CARD,2026-08-22 13:23:40.848634,FAILED,Network Error,3,5,4,False
TXN008971,CUST1419,MERCHANT006,32775.53,NETBANKING,2026-08-23 14:20:24.848634,SUCCESS,,1,7,1,False
TXN008972,CUST0006,MERCHANT005,30844.29,WALLET,2026-08-24 06:21:00.848634,SUCCESS,,1,12,3,False
TXN008973,CUST1633,MERCHANT008,37358.76,CARD,2026-08-19 17:17:57.848634,SUCCESS,,1,18,4,False
TXN008974,CUST0882,MERCHANT005,3134.2,UPI,2026-08-24 20:18:34.848634,SUCCESS,,1,10,2,False
TXN008975,CUST1270,MERCHANT008,23502.09,CARD,2026-08-24 13:48:03.848634,SUCCESS,,1,4,3,False
TXN008976,CUST0176,MERCHANT010,504.29,NETBANKING,2026-08-18 05:16:08.848634,SUCCESS,,1,10,2,False
TXN008977,CUST1507,MERCHANT007,36155.57,WALLET,2026-08-20 15:48:40.848634,SUCCESS,,1,0,5,False
TXN008978,CUST0646,MERCHANT003,9586.75,WALLET,2026-08-24 17:38:36.848634,SUCCESS,,1,20,5,False
TXN008979,CUST1069,MERCHANT010,25993.13,WALLET,2026-08-19 05:15:47.848634,SUCCESS,,1,17,5,False
TXN008980,CUST0173,MERCHANT008,23050.21,CARD,2026-08-21 17:49:17.848634,SUCCESS,,1,17,5,False
TXN008981,CUST1019,MERCHANT006,43265.62,WALLET,2026-08-18 17:36:02.848634,SUCCESS,,1,14,0,False
TXN008982,CUST1696,MERCHANT010,35100.74,NETBANKING,2026-08-18 10:36:46.848634,SUCCESS,,1,16,4,False
TXN008983,CUST1758,MERCHANT001,19982.16,WALLET,2026-08-20 12:27:04.848634,SUCCESS,,1,11,4,False
TXN008984,CUST1293,MERCHANT008,19322.5,CARD,2026-08-24 09:43:13.848634,SUCCESS,,1,15,2,False
TXN008985,CUST0806,MERCHANT009,48985.05,NETBANKING,2026-08-23 22:46:05.848634,SUCCESS,,1,14,1,False
TXN008986,CUST1398,MERCHANT001,41617.96,NETBANKING,2026-08-24 18:26:14.848634,SUCCESS,,1,16,5,False
TXN008987,CUST1439,MERCHANT010,23431.33,CARD,2026-08-19 06:28:00.848634,SUCCESS,,1,3,1,False
TXN008988,CUST0845,MERCHANT010,17476.48,NETBANKING,2026-08-21 10:10:00.848634,SUCCESS,,1,6,0,False
TXN008989,CUST1320,MERCHANT003,13147.75,UPI,2026-08-20 13:12:47.848634,SUCCESS,,1,8,3,False
TXN008990,CUST0204,MERCHANT003,47401.16,UPI,2026-08-18 12:23:02.848634,SUCCESS,,1,12,2,False
TXN008991,CUST1888,MERCHANT003,49634.18,UPI,2026-08-22 17:43:49.848634,FAILED,Bank Declined,2,11,3,True
TXN008992,CUST1650,MERCHANT005,1031.2,NETBANKING,2026-08-25 00:39:30.848634,SUCCESS,,1,12,5,False
TXN008993,CUST0343,MERCHANT005,13392.69,WALLET,2026-08-19 16:22:57.848634,SUCCESS,,1,3,1,False
TXN008994,CUST1538,MERCHANT004,15704.21,UPI,2026-08-18 23:37:53.848634,SUCCESS,,1,9,3,False
TXN008995,CUST1739,MERCHANT001,32099.84,NETBANKING,2026-08-21 08:14:11.848634,SUCCESS,,1,0,5,False
TXN008996,CUST0913,MERCHANT009,902.47,NETBANKING,2026-08-18 04:28:45.848634,SUCCESS,,1,5,3,False
TXN008997,CUST0480,MERCHANT006,14243.02,NETBANKING,2026-08-24 19:16:24.848634,SUCCESS,,1,14,4,False
TXN008998,CUST0036,MERCHANT001,27579.21,NETBANKING,2026-08-23 05:52:26.848634,SUCCESS,,1,0,5,False
TXN008999,CUST0625,MERCHANT004,1355.19,WALLET,2026-08-18 13:30:39.848634,SUCCESS,,1,13,4,False
TXN009000,CUST0225,MERCHANT009,15603.25,NETBANKING,2026-08-19 21:45:52.848634,SUCCESS,,1,7,4,False
TXN009001,CUST0942,MERCHANT005,48336.67,UPI,2026-08-19 08:32:48.848634,SUCCESS,,1,7,1,False
TXN009002,CUST1508,MERCHANT005,15434.45,WALLET,2026-08-18 23:46:22.848634,SUCCESS,,1,8,4,False
TXN009003,CUST0003,MERCHANT006,37536.5,CARD,2026-08-24 07:40:19.848634,SUCCESS,,1,3,0,False
TXN009004,CUST0564,MERCHANT006,34977.36,WALLET,2026-08-23 08:05:45.848634,SUCCESS,,1,4,2,False
TXN009005,CUST0071,MERCHANT007,12510.39,NETBANKING,2026-08-25 01:56:33.848634,SUCCESS,,1,8,5,False
TXN009006,CUST0063,MERCHANT005,31939.85,UPI,2026-08-19 13:56:10.848634,SUCCESS,,1,16,0,False
TXN009007,CUST0423,MERCHANT010,43744.55,UPI,2026-08-22 02:12:28.848634,SUCCESS,,1,4,5,False
TXN009008,CUST0132,MERCHANT010,26691.38,CARD,2026-08-18 18:34:11.848634,SUCCESS,,1,5,1,False
TXN009009,CUST1414,MERCHANT004,18045.11,NETBANKING,2026-08-21 21:01:27.848634,SUCCESS,,1,20,2,False
TXN009010,CUST1919,MERCHANT005,16186.55,UPI,2026-08-23 00:35:03.848634,SUCCESS,,1,6,5,False
TXN009011,CUST0354,MERCHANT007,38142.31,UPI,2026-08-22 06:02:30.848634,SUCCESS,,1,7,5,False
TXN009012,CUST0372,MERCHANT010,43774.39,WALLET,2026-08-21 21:45:59.848634,SUCCESS,,1,11,4,False
TXN009013,CUST0511,MERCHANT009,8300.26,NETBANKING,2026-08-20 19:12:04.848634,SUCCESS,,1,11,3,False
TXN009014,CUST0411,MERCHANT004,4930.77,UPI,2026-08-19 06:34:43.848634,SUCCESS,,1,11,2,False
TXN009015,CUST1441,MERCHANT005,15980.01,NETBANKING,2026-08-22 15:26:31.848634,SUCCESS,,1,14,5,False
TXN009016,CUST1997,MERCHANT008,20400.8,UPI,2026-08-22 13:54:04.848634,SUCCESS,,1,16,3,False
TXN009017,CUST1899,MERCHANT001,18526.22,NETBANKING,2026-08-24 00:53:50.848634,SUCCESS,,1,16,2,False
TXN009018,CUST1373,MERCHANT009,46813.1,WALLET,2026-08-24 03:20:44.848634,SUCCESS,,1,11,0,False
TXN009019,CUST1789,MERCHANT006,18237.34,UPI,2026-08-23 00:06:17.848634,SUCCESS,,1,3,3,False
TXN009020,CUST1847,MERCHANT003,14454.16,UPI,2026-08-25 00:27:37.848634,FAILED,Technical Error,3,19,5,False
TXN009021,CUST0997,MERCHANT009,22620.07,CARD,2026-08-22 12:21:59.848634,SUCCESS,,1,15,1,False
TXN009022,CUST0508,MERCHANT009,27841.29,CARD,2026-08-20 12:06:53.848634,FAILED,Network Error,3,4,0,False
TXN009023,CUST0252,MERCHANT007,13679.1,CARD,2026-08-18 23:08:36.848634,SUCCESS,,1,10,2,False
TXN009024,CUST0322,MERCHANT005,34329.58,UPI,2026-08-22 16:01:11.848634,SUCCESS,,1,13,5,False
TXN009025,CUST1137,MERCHANT009,15088.57,WALLET,2026-08-19 23:12:28.848634,SUCCESS,,1,12,1,False
TXN009026,CUST1622,MERCHANT009,17924.85,UPI,2026-08-20 20:57:24.848634,SUCCESS,,1,2,2,False
TXN009027,CUST0184,MERCHANT007,14688.58,NETBANKING,2026-08-24 12:17:36.848634,SUCCESS,,1,1,2,False
TXN009028,CUST0356,MERCHANT003,38283.06,CARD,2026-08-20 21:21:01.848634,SUCCESS,,1,14,4,False
TXN009029,CUST0071,MERCHANT008,14229.45,CARD,2026-08-19 20:30:40.848634,SUCCESS,,1,11,1,False
TXN009030,CUST0031,MERCHANT003,18837.32,CARD,2026-08-22 23:38:34.848634,SUCCESS,,1,2,3,False
TXN009031,CUST0583,MERCHANT010,32283.35,NETBANKING,2026-08-19 14:38:41.848634,SUCCESS,,1,16,3,False
TXN009032,CUST1760,MERCHANT009,41272.08,NETBANKING,2026-08-22 20:38:50.848634,SUCCESS,,1,7,2,False
TXN009033,CUST0847,MERCHANT010,46676.68,NETBANKING,2026-08-18 08:57:28.848634,SUCCESS,,1,18,4,False
TXN009034,CUST0672,MERCHANT001,27733.53,NETBANKING,2026-08-19 19:32:48.848634,SUCCESS,,1,15,1,False
TXN009035,CUST1134,MERCHANT003,8931.01,CARD,2026-08-18 12:33:16.848634,SUCCESS,,1,12,3,False
TXN009036,CUST1772,MERCHANT007,15243.65,UPI,2026-08-18 19:38:59.848634,SUCCESS,,1,19,5,False
TXN009037,CUST0716,MERCHANT009,37928.98,NETBANKING,2026-08-19 23:52:49.848634,SUCCESS,,1,2,3,False
TXN009038,CUST0815,MERCHANT002,15347.16,WALLET,2026-08-22 00:45:58.848634,SUCCESS,,1,10,3,False
TXN009039,CUST0643,MERCHANT003,26714.29,NETBANKING,2026-08-23 15:06:35.848634,SUCCESS,,1,1,3,False
TXN009040,CUST0695,MERCHANT008,12674.7,NETBANKING,2026-08-19 03:50:22.848634,SUCCESS,,1,15,1,False
TXN009041,CUST1082,MERCHANT002,15940.43,CARD,2026-08-22 07:53:54.848634,SUCCESS,,1,17,0,False
TXN009042,CUST1514,MERCHANT009,43381.28,UPI,2026-08-22 07:30:35.848634,SUCCESS,,1,4,1,False
TXN009043,CUST1472,MERCHANT001,22415.79,UPI,2026-08-20 00:43:12.848634,SUCCESS,,1,14,0,False
TXN009044,CUST1627,MERCHANT007,22289.87,CARD,2026-08-25 01:54:07.848634,SUCCESS,,1,11,0,False
TXN009045,CUST1326,MERCHANT009,14363.57,WALLET,2026-08-24 04:29:38.848634,SUCCESS,,1,18,2,False
TXN009046,CUST1534,MERCHANT010,19942.23,CARD,2026-08-23 20:03:45.848634,FAILED,Timeout,3,1,4,False
TXN009047,CUST1150,MERCHANT005,42336.79,NETBANKING,2026-08-20 11:54:39.848634,SUCCESS,,1,7,1,False
TXN009048,CUST1312,MERCHANT001,14687.02,CARD,2026-08-21 23:25:25.848634,SUCCESS,,1,16,2,False
TXN009049,CUST1873,MERCHANT002,25724.55,NETBANKING,2026-08-18 04:26:00.848634,SUCCESS,,1,13,3,False
TXN009050,CUST0249,MERCHANT006,18849.6,NETBANKING,2026-08-22 22:53:09.848634,SUCCESS,,1,20,3,False
TXN009051,CUST0234,MERCHANT001,28013.1,UPI,2026-08-21 01:24:40.848634,SUCCESS,,1,5,4,False
TXN009052,CUST1595,MERCHANT010,25340.1,WALLET,2026-08-21 12:14:11.848634,SUCCESS,,1,2,3,False
TXN009053,CUST0744,MERCHANT007,38075.18,CARD,2026-08-20 17:02:02.848634,SUCCESS,,1,6,0,False
TXN009054,CUST0671,MERCHANT006,4393.26,NETBANKING,2026-08-23 18:21:39.848634,SUCCESS,,1,15,5,False
TXN009055,CUST0080,MERCHANT004,35374.23,NETBANKING,2026-08-23 15:32:19.848634,SUCCESS,,1,17,5,False
TXN009056,CUST1329,MERCHANT009,10949.51,WALLET,2026-08-19 21:26:08.848634,SUCCESS,,1,15,4,False
TXN009057,CUST1703,MERCHANT002,12211.85,UPI,2026-08-24 12:26:21.848634,SUCCESS,,1,8,5,False
TXN009058,CUST1892,MERCHANT007,6948.54,CARD,2026-08-23 16:48:50.848634,SUCCESS,,1,12,5,False
TXN009059,CUST0712,MERCHANT008,27113.21,CARD,2026-08-18 18:58:33.848634,SUCCESS,,1,13,5,False
TXN009060,CUST0027,MERCHANT007,11135.9,UPI,2026-08-23 12:38:00.848634,SUCCESS,,1,13,1,False
TXN009061,CUST0608,MERCHANT006,49083.41,CARD,2026-08-23 18:48:42.848634,SUCCESS,,1,5,3,False
TXN009062,CUST0136,MERCHANT009,3744.29,NETBANKING,2026-08-25 02:06:53.848634,SUCCESS,,1,5,4,False
TXN009063,CUST0694,MERCHANT005,15664.75,NETBANKING,2026-08-19 17:32:55.848634,SUCCESS,,1,16,0,False
TXN009064,CUST1843,MERCHANT004,10547.05,WALLET,2026-08-19 11:14:26.848634,FAILED,Timeout,3,4,1,False
TXN009065,CUST1346,MERCHANT003,12071.78,CARD,2026-08-19 01:12:59.848634,SUCCESS,,1,3,1,False
TXN009066,CUST0642,MERCHANT001,24281.44,NETBANKING,2026-08-20 04:31:24.848634,SUCCESS,,1,0,0,False
TXN009067,CUST1245,MERCHANT005,1849.71,NETBANKING,2026-08-22 00:51:06.848634,SUCCESS,,1,6,3,False
TXN009068,CUST0826,MERCHANT004,18425.31,CARD,2026-08-19 13:01:14.848634,SUCCESS,,1,0,3,False
TXN009069,CUST1023,MERCHANT002,10289.48,WALLET,2026-08-22 07:23:37.848634,SUCCESS,,1,13,4,False
TXN009070,CUST1203,MERCHANT002,1664.66,CARD,2026-08-21 13:34:42.848634,SUCCESS,,1,19,5,False
TXN009071,CUST1312,MERCHANT001,32938.9,NETBANKING,2026-08-23 03:27:07.848634,SUCCESS,,1,2,1,False
TXN009072,CUST1784,MERCHANT003,22475.18,NETBANKING,2026-08-19 09:05:15.848634,SUCCESS,,1,15,4,False
TXN009073,CUST1460,MERCHANT005,10561.55,NETBANKING,2026-08-22 22:43:37.848634,SUCCESS,,1,10,4,False
TXN009074,CUST0940,MERCHANT003,3733.8,WALLET,2026-08-21 19:22:45.848634,SUCCESS,,1,1,4,False
TXN009075,CUST1835,MERCHANT001,15444.05,NETBANKING,2026-08-20 10:06:25.848634,SUCCESS,,1,7,3,False
TXN009076,CUST0514,MERCHANT007,10502.51,CARD,2026-08-22 17:41:40.848634,SUCCESS,,1,1,4,False
TXN009077,CUST0563,MERCHANT002,34654.06,WALLET,2026-08-21 08:02:53.848634,SUCCESS,,1,8,1,False
TXN009078,CUST1252,MERCHANT004,19032.28,NETBANKING,2026-08-22 13:56:04.848634,SUCCESS,,1,12,0,False
TXN009079,CUST1254,MERCHANT006,11268.58,UPI,2026-08-18 19:07:28.848634,SUCCESS,,1,2,0,False
TXN009080,CUST0880,MERCHANT007,45231.34,WALLET,2026-08-22 12:54:01.848634,SUCCESS,,1,8,3,False
TXN009081,CUST0183,MERCHANT008,1615.09,WALLET,2026-08-20 16:32:11.848634,SUCCESS,,1,4,0,False
TXN009082,CUST1559,MERCHANT002,25028.32,UPI,2026-08-21 08:42:32.848634,FAILED,Network Error,2,15,2,True
TXN009083,CUST0461,MERCHANT009,43706.7,UPI,2026-08-22 13:12:04.848634,SUCCESS,,1,18,5,False
TXN009084,CUST1891,MERCHANT005,42323.19,UPI,2026-08-21 22:16:19.848634,SUCCESS,,1,8,0,False
TXN009085,CUST1330,MERCHANT007,9969.43,NETBANKING,2026-08-20 20:29:53.848634,SUCCESS,,1,16,2,False
TXN009086,CUST0055,MERCHANT002,48043.74,UPI,2026-08-20 23:19:12.848634,SUCCESS,,1,15,4,False
TXN009087,CUST1220,MERCHANT004,24514.06,UPI,2026-08-21 09:23:21.848634,SUCCESS,,1,9,1,False
TXN009088,CUST0594,MERCHANT003,13417.61,UPI,2026-08-24 21:48:55.848634,SUCCESS,,1,13,3,False
TXN009089,CUST0552,MERCHANT002,23344.18,UPI,2026-08-20 00:28:52.848634,SUCCESS,,1,15,3,False
TXN009090,CUST0526,MERCHANT006,2271.65,NETBANKING,2026-08-19 15:22:11.848634,SUCCESS,,1,1,2,False
TXN009091,CUST1991,MERCHANT008,28355.41,NETBANKING,2026-08-22 08:02:20.848634,SUCCESS,,1,13,1,False
TXN009092,CUST1795,MERCHANT006,1773.28,CARD,2026-08-21 09:57:50.848634,SUCCESS,,1,15,3,False
TXN009093,CUST1327,MERCHANT009,39522.36,UPI,2026-08-20 01:52:29.848634,SUCCESS,,1,0,3,False
TXN009094,CUST0863,MERCHANT002,48712.03,NETBANKING,2026-08-21 04:38:45.848634,SUCCESS,,1,10,2,False
TXN009095,CUST0935,MERCHANT010,19135.81,UPI,2026-08-23 08:10:23.848634,SUCCESS,,1,9,0,False
TXN009096,CUST1145,MERCHANT004,8963.3,WALLET,2026-08-19 18:21:08.848634,FAILED,Network Error,1,8,4,True
TXN009097,CUST0279,MERCHANT009,45205.1,UPI,2026-08-21 06:17:52.848634,SUCCESS,,1,1,4,False
TXN009098,CUST0700,MERCHANT003,24740.31,CARD,2026-08-19 11:03:08.848634,SUCCESS,,1,2,2,False
TXN009099,CUST0648,MERCHANT001,46652.48,WALLET,2026-08-23 16:14:00.848634,SUCCESS,,1,0,5,False
TXN009100,CUST1174,MERCHANT007,33646.02,UPI,2026-08-21 06:24:46.848634,SUCCESS,,1,9,5,False
TXN009101,CUST0178,MERCHANT009,14284.98,UPI,2026-08-20 12:44:40.848634,SUCCESS,,1,5,1,False
TXN009102,CUST0688,MERCHANT002,25672.97,WALLET,2026-08-19 18:29:59.848634,SUCCESS,,1,0,2,False
TXN009103,CUST0615,MERCHANT007,30289.12,UPI,2026-08-24 09:55:26.848634,SUCCESS,,1,11,1,False
TXN009104,CUST0285,MERCHANT008,20906.79,NETBANKING,2026-08-20 04:01:46.848634,SUCCESS,,1,18,3,False
TXN009105,CUST1655,MERCHANT008,8826.13,UPI,2026-08-23 07:12:35.848634,SUCCESS,,1,7,3,False
TXN009106,CUST1424,MERCHANT008,662.19,NETBANKING,2026-08-21 06:31:47.848634,SUCCESS,,1,12,3,False
TXN009107,CUST0397,MERCHANT010,34574.97,NETBANKING,2026-08-19 03:11:02.848634,SUCCESS,,1,14,3,False
TXN009108,CUST0121,MERCHANT002,3566.41,NETBANKING,2026-08-20 09:50:48.848634,SUCCESS,,1,0,5,False
TXN009109,CUST0164,MERCHANT007,20703.91,NETBANKING,2026-08-19 23:18:02.848634,SUCCESS,,1,20,4,False
TXN009110,CUST0776,MERCHANT010,34340.29,CARD,2026-08-20 09:16:44.848634,SUCCESS,,1,0,4,False
TXN009111,CUST1252,MERCHANT008,47190.6,CARD,2026-08-23 18:24:26.848634,SUCCESS,,1,18,1,False
TXN009112,CUST0587,MERCHANT008,49616.8,WALLET,2026-08-24 09:40:23.848634,SUCCESS,,1,5,3,False
TXN009113,CUST0054,MERCHANT005,21848.79,NETBANKING,2026-08-19 07:14:55.848634,SUCCESS,,1,6,2,False
TXN009114,CUST0169,MERCHANT009,28464.72,CARD,2026-08-18 19:38:39.848634,FAILED,Bank Declined,3,6,5,False
TXN009115,CUST0125,MERCHANT007,10788.28,WALLET,2026-08-24 23:48:41.848634,SUCCESS,,1,11,2,False
TXN009116,CUST1396,MERCHANT007,30270.64,WALLET,2026-08-19 13:20:18.848634,SUCCESS,,1,8,0,False
TXN009117,CUST1286,MERCHANT002,41109.61,CARD,2026-08-21 22:48:46.848634,SUCCESS,,1,1,1,False
TXN009118,CUST0714,MERCHANT003,13555.59,NETBANKING,2026-08-22 15:22:30.848634,SUCCESS,,1,8,4,False
TXN009119,CUST1323,MERCHANT001,47258.16,UPI,2026-08-23 20:21:23.848634,SUCCESS,,1,4,3,False
TXN009120,CUST1180,MERCHANT001,47007.92,CARD,2026-08-19 03:41:48.848634,SUCCESS,,1,5,1,False
TXN009121,CUST0499,MERCHANT009,33213.89,WALLET,2026-08-22 07:32:32.848634,SUCCESS,,1,0,3,False
TXN009122,CUST0730,MERCHANT008,42049.12,CARD,2026-08-23 16:06:46.848634,SUCCESS,,1,2,4,False
TXN009123,CUST1025,MERCHANT003,40646.03,CARD,2026-08-22 23:51:33.848634,SUCCESS,,1,11,5,False
TXN009124,CUST0791,MERCHANT006,38665.76,NETBANKING,2026-08-19 23:18:57.848634,SUCCESS,,1,15,1,False
TXN009125,CUST1778,MERCHANT010,39237.09,WALLET,2026-08-18 08:26:08.848634,SUCCESS,,1,9,5,False
TXN009126,CUST1033,MERCHANT008,29328.12,WALLET,2026-08-22 14:43:32.848634,FAILED,Network Error,1,7,3,True
TXN009127,CUST0425,MERCHANT005,23441.71,UPI,2026-08-18 13:42:41.848634,SUCCESS,,1,20,2,False
TXN009128,CUST0199,MERCHANT005,43776.72,WALLET,2026-08-24 09:53:40.848634,SUCCESS,,1,4,3,False
TXN009129,CUST1890,MERCHANT003,784.54,UPI,2026-08-24 20:12:06.848634,SUCCESS,,1,14,2,False
TXN009130,CUST0935,MERCHANT002,23547.99,CARD,2026-08-23 16:09:28.848634,SUCCESS,,1,16,4,False
TXN009131,CUST1784,MERCHANT006,42526.9,CARD,2026-08-22 10:46:36.848634,SUCCESS,,1,1,4,False
TXN009132,CUST1898,MERCHANT010,996.36,WALLET,2026-08-23 06:35:33.848634,SUCCESS,,1,19,0,False
TXN009133,CUST1663,MERCHANT005,21087.62,WALLET,2026-08-22 20:49:52.848634,SUCCESS,,1,20,2,False
TXN009134,CUST1729,MERCHANT002,39750.77,WALLET,2026-08-21 19:52:28.848634,FAILED,Bank Declined,3,19,0,False
TXN009135,CUST0805,MERCHANT009,26758.86,CARD,2026-08-20 04:27:55.848634,SUCCESS,,1,6,4,False
TXN009136,CUST1126,MERCHANT008,24982.68,WALLET,2026-08-19 08:42:29.848634,SUCCESS,,1,6,1,False
TXN009137,CUST1746,MERCHANT003,5541.99,WALLET,2026-08-21 17:44:04.848634,SUCCESS,,1,10,0,False
TXN009138,CUST0329,MERCHANT002,42900.52,NETBANKING,2026-08-23 17:31:28.848634,SUCCESS,,1,11,5,False
TXN009139,CUST0947,MERCHANT005,2985.62,CARD,2026-08-19 05:50:35.848634,SUCCESS,,1,6,4,False
TXN009140,CUST1368,MERCHANT009,15657.15,UPI,2026-08-22 17:04:34.848634,SUCCESS,,1,10,5,False
TXN009141,CUST1517,MERCHANT005,29631.43,UPI,2026-08-24 07:09:19.848634,SUCCESS,,1,16,0,False
TXN009142,CUST0693,MERCHANT010,33357.65,NETBANKING,2026-08-21 21:35:52.848634,SUCCESS,,1,0,3,False
TXN009143,CUST1153,MERCHANT009,24081.18,WALLET,2026-08-21 00:09:19.848634,SUCCESS,,1,8,2,False
TXN009144,CUST0564,MERCHANT005,11987.81,NETBANKING,2026-08-23 02:59:39.848634,SUCCESS,,1,9,5,False
TXN009145,CUST0413,MERCHANT009,44266.3,NETBANKING,2026-08-20 16:34:38.848634,SUCCESS,,1,8,0,False
TXN009146,CUST0386,MERCHANT001,8093.71,CARD,2026-08-19 16:08:01.848634,SUCCESS,,1,7,4,False
TXN009147,CUST0870,MERCHANT007,11813.24,UPI,2026-08-23 06:34:01.848634,SUCCESS,,1,10,3,False
TXN009148,CUST1562,MERCHANT009,11247.7,CARD,2026-08-24 04:04:09.848634,SUCCESS,,1,17,0,False
TXN009149,CUST0705,MERCHANT009,44928.94,NETBANKING,2026-08-18 12:24:56.848634,SUCCESS,,1,0,5,False
TXN009150,CUST0928,MERCHANT005,38500.64,UPI,2026-08-23 00:08:06.848634,SUCCESS,,1,16,1,False
TXN009151,CUST0247,MERCHANT009,47196.59,WALLET,2026-08-21 09:39:01.848634,SUCCESS,,1,8,1,False
TXN009152,CUST0509,MERCHANT006,9968.36,UPI,2026-08-21 04:10:15.848634,SUCCESS,,1,5,5,False
TXN009153,CUST0078,MERCHANT004,29476.31,CARD,2026-08-22 09:44:43.848634,SUCCESS,,1,19,0,False
TXN009154,CUST1188,MERCHANT002,5302.42,CARD,2026-08-23 10:34:20.848634,SUCCESS,,1,8,2,False
TXN009155,CUST0362,MERCHANT010,42978.7,CARD,2026-08-22 11:40:06.848634,SUCCESS,,1,7,1,False
TXN009156,CUST1948,MERCHANT009,9646.08,CARD,2026-08-21 13:07:31.848634,SUCCESS,,1,10,2,False
TXN009157,CUST1987,MERCHANT009,41566.97,WALLET,2026-08-19 06:08:19.848634,SUCCESS,,1,8,3,False
TXN009158,CUST1544,MERCHANT002,1352.6,UPI,2026-08-21 18:23:31.848634,SUCCESS,,1,1,0,False
TXN009159,CUST1416,MERCHANT007,26539.81,WALLET,2026-08-24 16:08:56.848634,SUCCESS,,1,10,0,False
TXN009160,CUST0884,MERCHANT002,44988.17,CARD,2026-08-23 12:14:56.848634,SUCCESS,,1,8,3,False
TXN009161,CUST0711,MERCHANT001,33417.78,UPI,2026-08-20 21:00:10.848634,SUCCESS,,1,2,5,False
TXN009162,CUST1116,MERCHANT005,27024.58,CARD,2026-08-24 15:48:06.848634,SUCCESS,,1,7,3,False
TXN009163,CUST0725,MERCHANT001,41394.47,NETBANKING,2026-08-19 14:31:14.848634,SUCCESS,,1,19,0,False
TXN009164,CUST1167,MERCHANT008,48663.93,NETBANKING,2026-08-20 13:28:44.848634,SUCCESS,,1,14,1,False
TXN009165,CUST0708,MERCHANT002,7683.6,UPI,2026-08-22 04:05:24.848634,SUCCESS,,1,19,2,False
TXN009166,CUST1227,MERCHANT002,45345.07,NETBANKING,2026-08-24 15:07:27.848634,SUCCESS,,1,0,1,False
TXN009167,CUST1395,MERCHANT001,5583.21,WALLET,2026-08-20 20:01:45.848634,SUCCESS,,1,9,1,False
TXN009168,CUST0957,MERCHANT006,9517.5,WALLET,2026-08-23 11:50:46.848634,SUCCESS,,1,19,4,False
TXN009169,CUST1464,MERCHANT006,23182.94,UPI,2026-08-23 18:17:17.848634,SUCCESS,,1,7,5,False
TXN009170,CUST1249,MERCHANT006,35118.15,NETBANKING,2026-08-21 08:51:03.848634,SUCCESS,,1,1,3,False
TXN009171,CUST1482,MERCHANT003,40471.7,WALLET,2026-08-21 09:56:03.848634,SUCCESS,,1,20,4,False
TXN009172,CUST0560,MERCHANT010,36923.97,WALLET,2026-08-18 22:56:09.848634,SUCCESS,,1,9,5,False
TXN009173,CUST0566,MERCHANT002,38921.47,WALLET,2026-08-24 09:33:30.848634,SUCCESS,,1,5,1,False
TXN009174,CUST0056,MERCHANT008,43347.03,UPI,2026-08-20 01:32:49.848634,SUCCESS,,1,2,4,False
TXN009175,CUST1226,MERCHANT004,24768.06,NETBANKING,2026-08-23 00:17:46.848634,SUCCESS,,1,17,4,False
TXN009176,CUST1815,MERCHANT009,48671.94,CARD,2026-08-22 05:34:55.848634,SUCCESS,,1,19,3,False
TXN009177,CUST0065,MERCHANT009,39097.24,CARD,2026-08-22 16:09:53.848634,SUCCESS,,1,9,0,False
TXN009178,CUST1285,MERCHANT007,46788.22,NETBANKING,2026-08-20 01:36:40.848634,SUCCESS,,1,0,4,False
TXN009179,CUST0267,MERCHANT004,8884.84,UPI,2026-08-21 06:33:05.848634,SUCCESS,,1,18,5,False
