transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible,is_high_value,is_first_attempt,customer_success_ratio,recovery_probability,amount_score,failure_reason_score,retry_score,customer_history_score,recovery_score,recovery_priority,ai_decision,expected_revenue
TXN006828,CUST1931,MERCHANT002,37553.49,CARD,2026-08-21 08:32:59.848634,FAILED,Timeout,2,1,4,True,1,0,0.2,0.16470566337705558,30,25,10,0,65,HIGH,MANUAL_REVIEW,6185.272482573623
TXN008287,CUST0598,MERCHANT002,18838.47,WALLET,2026-08-24 11:11:34.848634,FAILED,Insufficient Funds,3,7,2,False,1,0,0.7777777777777778,0.32701908146672015,20,5,0,10,35,LOW,DO_NOT_RETRY,6160.539155638364
TXN003823,CUST1829,MERCHANT010,12595.18,WALLET,2026-08-19 15:45:06.848634,FAILED,Network Error,2,14,5,True,1,0,0.7368421052631579,0.48825548637458144,20,25,10,10,65,HIGH,MANUAL_REVIEW,6149.6657368754
TXN006348,CUST0535,MERCHANT001,10130.54,NETBANKING,2026-08-20 04:57:48.848634,FAILED,Timeout,3,11,2,False,1,0,0.8461538461538461,0.6041873378169814,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,6120.743993248443
TXN003670,CUST0696,MERCHANT007,29708.84,UPI,2026-08-20 07:47:39.848634,FAILED,Insufficient Funds,2,15,5,True,1,0,0.75,0.20496288708296273,30,5,10,10,55,MEDIUM,DO_NOT_RETRY,6089.209618285807
TXN007731,CUST1051,MERCHANT009,13445.69,WALLET,2026-08-22 15:46:38.848634,FAILED,Insufficient Funds,1,1,0,True,1,1,1.0,0.451526992615228,20,5,20,0,45,MEDIUM,DO_NOT_RETRY,6071.091969336645
TXN004794,CUST0068,MERCHANT007,23994.02,CARD,2026-08-22 15:15:22.848634,FAILED,Technical Error,2,0,4,True,1,0,0.0,0.2524556604159072,20,20,10,0,50,MEDIUM,MANUAL_REVIEW,6057.426165132486
TXN001119,CUST1421,MERCHANT010,13301.53,UPI,2026-08-23 22:03:20.848634,FAILED,Technical Error,2,1,1,True,1,0,0.5,0.45392645576771185,20,20,10,0,50,MEDIUM,MANUAL_REVIEW,6037.916369187892
TXN003776,CUST1449,MERCHANT003,26241.6,WALLET,2026-08-21 00:38:16.848634,FAILED,Technical Error,1,5,5,True,1,1,0.5,0.2287513942910363,30,20,20,10,80,VERY HIGH,MANUAL_REVIEW,6002.802588427658
TXN004639,CUST1944,MERCHANT009,15861.99,NETBANKING,2026-08-20 17:50:41.848634,FAILED,Network Error,3,12,0,False,1,0,1.0,0.378289587605377,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,6000.425655700614
TXN007430,CUST1631,MERCHANT003,26344.54,WALLET,2026-08-22 19:18:54.848634,FAILED,Insufficient Funds,1,12,5,True,1,1,0.7058823529411765,0.22658694137919141,30,5,20,10,65,HIGH,DO_NOT_RETRY,5969.328740641764
TXN008436,CUST1333,MERCHANT010,14196.77,WALLET,2026-08-20 02:56:05.848634,FAILED,Insufficient Funds,1,0,5,True,1,1,0.0,0.4106578722792644,20,5,20,0,45,MEDIUM,DO_NOT_RETRY,5830.015361438093
TXN004763,CUST1090,MERCHANT009,24504.44,WALLET,2026-08-20 22:08:54.848634,FAILED,Timeout,3,1,2,False,1,0,0.3333333333333333,0.23736803936803932,20,25,0,0,45,MEDIUM,STOP_AUTOMATIC_RETRY,5816.5708786117575
TXN008707,CUST0696,MERCHANT006,25778.81,CARD,2026-08-20 00:45:26.848634,FAILED,Network Error,1,0,1,True,1,1,0.0,0.22532480273609315,30,25,20,0,75,HIGH,MANUAL_REVIEW,5808.605278021226
TXN008514,CUST1151,MERCHANT006,26643.8,WALLET,2026-08-21 18:04:08.848634,FAILED,Bank Declined,1,2,3,True,1,1,0.4,0.21575646812786034,30,10,20,5,65,HIGH,MANUAL_REVIEW,5748.572185505085
TXN002707,CUST0006,MERCHANT003,27531.48,WALLET,2026-08-21 00:11:30.848634,FAILED,Insufficient Funds,3,14,2,False,1,0,0.875,0.2085393891317648,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,5741.3980210934005
TXN001058,CUST1221,MERCHANT002,9071.54,WALLET,2026-08-19 03:23:32.848634,FAILED,Timeout,3,5,1,False,0,0,0.8333333333333334,0.6234873850405884,10,25,0,10,45,MEDIUM,STOP_AUTOMATIC_RETRY,5655.9907528911
TXN005535,CUST1574,MERCHANT009,7563.75,UPI,2026-08-21 19:09:05.848634,FAILED,Technical Error,1,9,3,True,0,1,0.75,0.7397076687757634,10,20,20,10,60,HIGH,RETRY_WITH_DELAY,5594.963879702681
TXN006751,CUST0579,MERCHANT010,14083.39,CARD,2026-08-20 16:47:11.848634,FAILED,Bank Declined,2,6,4,True,1,0,0.6,0.3960422034545307,20,10,10,10,50,MEDIUM,MANUAL_REVIEW,5577.616807709503
TXN005057,CUST1100,MERCHANT007,15850.25,NETBANKING,2026-08-21 11:21:16.848634,FAILED,Bank Declined,1,2,2,True,1,1,0.5,0.3512437467779474,20,10,20,5,55,MEDIUM,MANUAL_REVIEW,5567.301197367161
TXN002260,CUST0944,MERCHANT002,13815.41,WALLET,2026-08-23 11:05:12.848634,FAILED,Network Error,1,5,4,True,1,1,0.5555555555555556,0.4027859486476708,20,25,20,10,75,HIGH,MANUAL_REVIEW,5564.653022806518
TXN004084,CUST1644,MERCHANT002,12364.0,CARD,2026-08-19 01:49:22.848634,FAILED,Bank Declined,2,0,4,True,1,0,0.0,0.4475471106371301,20,10,10,0,40,MEDIUM,MANUAL_REVIEW,5533.472475917477
TXN003500,CUST0732,MERCHANT002,8388.97,WALLET,2026-08-22 01:22:23.848634,FAILED,Timeout,3,7,4,False,0,0,0.6363636363636364,0.6564977922208701,10,25,0,10,45,MEDIUM,STOP_AUTOMATIC_RETRY,5507.340284007112
TXN009287,CUST1703,MERCHANT009,8414.6,WALLET,2026-08-24 08:34:50.848634,FAILED,Bank Declined,2,17,1,True,0,0,0.9444444444444444,0.6523052764773354,10,10,10,15,45,MEDIUM,RETRY_WITH_DELAY,5488.887979446186
TXN005443,CUST1495,MERCHANT008,44991.15,NETBANKING,2026-08-18 14:34:14.848634,FAILED,Insufficient Funds,1,2,3,True,1,1,0.4,0.12187698412698414,40,5,20,5,70,HIGH,DO_NOT_RETRY,5483.3856744047625
TXN005862,CUST1965,MERCHANT006,6771.4,WALLET,2026-08-20 02:02:03.848634,FAILED,Technical Error,1,16,1,True,0,1,0.9411764705882353,0.7969867970548915,10,20,20,15,65,HIGH,FALLBACK_PROCESSOR,5396.716397577492
TXN000405,CUST1410,MERCHANT006,10682.03,NETBANKING,2026-08-21 21:04:33.848634,FAILED,Technical Error,2,18,4,True,1,0,0.8181818181818182,0.5024476792310066,20,20,10,10,60,HIGH,RETRY_WITH_DELAY,5367.16118297599
TXN002755,CUST1171,MERCHANT010,8159.76,CARD,2026-08-23 22:45:38.848634,FAILED,Technical Error,2,15,0,True,0,0,1.0,0.6541738871434523,10,20,10,15,55,MEDIUM,RETRY_WITH_DELAY,5337.901917357656
TXN004256,CUST1896,MERCHANT006,6092.11,CARD,2026-08-20 12:39:25.848634,FAILED,Technical Error,3,11,2,False,0,0,0.8461538461538461,0.8626824737788699,10,20,0,15,45,MEDIUM,STOP_AUTOMATIC_RETRY,5255.5565253329905
TXN003721,CUST0012,MERCHANT005,6216.72,UPI,2026-08-20 08:51:01.848634,FAILED,Technical Error,2,7,1,True,0,0,0.875,0.8313394745469554,10,20,10,10,50,MEDIUM,RETRY_WITH_DELAY,5168.204738205549
TXN009064,CUST1843,MERCHANT004,10547.05,WALLET,2026-08-19 11:14:26.848634,FAILED,Timeout,3,4,1,False,1,0,0.8,0.4895039988192162,20,25,0,5,50,MEDIUM,STOP_AUTOMATIC_RETRY,5162.823150746214
TXN005936,CUST1251,MERCHANT009,9220.69,WALLET,2026-08-18 19:29:19.848634,FAILED,Timeout,2,9,0,True,0,0,1.0,0.5541672818324992,10,25,10,10,55,MEDIUM,RETRY_WITH_DELAY,5109.804713920107
TXN003548,CUST0336,MERCHANT010,9167.0,UPI,2026-08-20 16:48:48.848634,FAILED,Technical Error,1,8,5,True,0,1,0.6153846153846154,0.5551439241938618,10,20,20,10,60,HIGH,RETRY_WITH_DELAY,5089.004353085132
TXN000193,CUST0182,MERCHANT009,8357.7,NETBANKING,2026-08-22 20:01:10.848634,FAILED,Timeout,1,15,5,True,0,1,0.75,0.6017712167919483,10,25,20,10,65,HIGH,RETRY_WITH_DELAY,5029.423298582067
TXN008722,CUST1779,MERCHANT003,13896.99,NETBANKING,2026-08-19 23:03:31.848634,FAILED,Technical Error,3,15,5,False,1,0,0.75,0.35969421468471097,20,20,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,4998.666904531281
TXN003666,CUST1594,MERCHANT003,21670.61,UPI,2026-08-20 04:27:09.848634,FAILED,Insufficient Funds,1,1,4,True,1,1,0.2,0.22752935654548556,20,5,20,0,45,MEDIUM,DO_NOT_RETRY,4930.699949248165
TXN005792,CUST1913,MERCHANT003,6396.53,UPI,2026-08-20 22:46:44.848634,FAILED,Technical Error,1,12,0,True,0,1,1.0,0.7701965148378193,10,20,20,15,65,HIGH,FALLBACK_PROCESSOR,4926.585113055556
TXN007022,CUST0710,MERCHANT008,7293.37,WALLET,2026-08-19 16:54:47.848634,FAILED,Insufficient Funds,1,7,0,True,0,1,1.0,0.6681631192881192,10,5,20,10,45,MEDIUM,DO_NOT_RETRY,4873.16084932239
TXN004629,CUST1922,MERCHANT003,26899.83,CARD,2026-08-18 17:15:56.848634,FAILED,Technical Error,2,2,4,True,1,0,0.3333333333333333,0.17846766692791366,30,20,10,5,65,HIGH,MANUAL_REVIEW,4800.7499008575
TXN009187,CUST0037,MERCHANT006,13975.96,CARD,2026-08-24 07:38:35.848634,FAILED,Bank Declined,1,11,4,True,1,1,0.7333333333333333,0.341191348345898,20,10,20,10,60,HIGH,MANUAL_REVIEW,4768.476636828336
TXN008067,CUST1203,MERCHANT007,5901.16,UPI,2026-08-20 02:45:31.848634,FAILED,Network Error,2,13,0,True,0,0,1.0,0.8042440128098023,10,25,10,15,60,HIGH,ALTERNATE_ROUTE,4745.972598632693
TXN005361,CUST1962,MERCHANT007,17336.74,WALLET,2026-08-22 05:22:12.848634,FAILED,Insufficient Funds,2,14,2,True,1,0,0.875,0.2736981426875769,20,5,10,15,50,MEDIUM,DO_NOT_RETRY,4745.033538257423
TXN001845,CUST0263,MERCHANT003,13522.18,WALLET,2026-08-19 01:23:29.848634,FAILED,Insufficient Funds,3,15,4,False,1,0,0.7894736842105263,0.3449858644481405,20,5,0,10,35,LOW,DO_NOT_RETRY,4664.960956523357
TXN007410,CUST0548,MERCHANT004,24343.2,CARD,2026-08-18 16:38:55.848634,FAILED,Network Error,2,1,4,True,1,0,0.2,0.1908980868945942,20,25,10,0,55,MEDIUM,MANUAL_REVIEW,4647.070308892486
TXN002743,CUST0669,MERCHANT010,8711.77,UPI,2026-08-21 08:33:16.848634,FAILED,Insufficient Funds,2,6,1,True,0,0,0.8571428571428571,0.5099928648914157,10,5,10,10,35,LOW,DO_NOT_RETRY,4442.940540575089
TXN005080,CUST0075,MERCHANT003,36732.33,UPI,2026-08-23 07:43:58.848634,FAILED,Network Error,3,2,3,False,1,0,0.4,0.12060176860176862,30,25,0,5,60,HIGH,STOP_AUTOMATIC_RETRY,4429.983962863804
TXN003036,CUST0365,MERCHANT009,9156.22,UPI,2026-08-21 10:25:45.848634,FAILED,Bank Declined,1,18,3,True,0,1,0.8571428571428571,0.4829485816728848,10,10,20,10,50,MEDIUM,MANUAL_REVIEW,4421.983462484901
TXN009392,CUST0130,MERCHANT005,6546.85,NETBANKING,2026-08-18 04:11:02.848634,FAILED,Bank Declined,2,16,1,True,0,0,0.9411764705882353,0.6706213197927393,10,10,10,15,45,MEDIUM,RETRY_WITH_DELAY,4390.457187485095
TXN007836,CUST0706,MERCHANT009,5751.0,CARD,2026-08-20 09:47:46.848634,FAILED,Technical Error,2,16,1,True,0,0,0.9411764705882353,0.760250890615021,10,20,10,15,55,MEDIUM,RETRY_WITH_DELAY,4372.202871926986
TXN000195,CUST0483,MERCHANT002,14070.37,WALLET,2026-08-24 15:48:42.848634,FAILED,Insufficient Funds,3,15,4,False,1,0,0.7894736842105263,0.3101660231782992,20,5,0,10,35,LOW,DO_NOT_RETRY,4364.150707547246
TXN004645,CUST0126,MERCHANT010,15809.85,UPI,2026-08-19 23:58:02.848634,FAILED,Bank Declined,3,20,2,False,1,0,0.9090909090909091,0.2751797255939414,20,10,0,15,45,MEDIUM,STOP_AUTOMATIC_RETRY,4350.550184681374
TXN005912,CUST1538,MERCHANT002,13686.76,NETBANKING,2026-08-24 21:37:34.848634,FAILED,Network Error,3,3,2,False,1,0,0.6,0.31691467394788075,20,25,0,5,50,MEDIUM,STOP_AUTOMATIC_RETRY,4337.535082802897
TXN002947,CUST1118,MERCHANT004,4732.58,UPI,2026-08-23 11:18:38.848634,FAILED,Network Error,1,7,4,True,0,1,0.6363636363636364,0.9074599715980378,5,25,20,10,60,HIGH,ALTERNATE_ROUTE,4294.626912385442
TXN008750,CUST0664,MERCHANT004,17636.83,NETBANKING,2026-08-18 16:35:19.848634,FAILED,Timeout,3,1,3,False,1,0,0.25,0.2420311688311689,20,25,0,0,45,MEDIUM,STOP_AUTOMATIC_RETRY,4268.662579376625
TXN009096,CUST1145,MERCHANT004,8963.3,WALLET,2026-08-19 18:21:08.848634,FAILED,Network Error,1,8,4,True,0,1,0.6666666666666666,0.47178942139133945,10,25,20,10,65,HIGH,MANUAL_REVIEW,4228.790120756992
TXN007935,CUST0733,MERCHANT008,13845.2,UPI,2026-08-18 20:41:55.848634,FAILED,Technical Error,3,14,5,False,1,0,0.7368421052631579,0.3029001766918237,20,20,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,4193.713526333638
TXN000128,CUST0715,MERCHANT010,37922.6,CARD,2026-08-21 22:59:04.848634,FAILED,Insufficient Funds,2,2,2,True,1,0,0.5,0.10970823802673645,30,5,10,5,50,MEDIUM,DO_NOT_RETRY,4160.421627392715
TXN000801,CUST1591,MERCHANT010,6095.85,CARD,2026-08-23 01:49:07.848634,FAILED,Network Error,1,4,5,True,0,1,0.4444444444444444,0.6784361562881329,10,25,20,5,60,HIGH,RETRY_WITH_DELAY,4135.645043309015
TXN006338,CUST1612,MERCHANT006,6478.25,UPI,2026-08-23 06:41:31.848634,FAILED,Technical Error,3,15,1,False,0,0,0.9375,0.6376635864135863,10,20,0,15,45,MEDIUM,STOP_AUTOMATIC_RETRY,4130.9441286838155
TXN009046,CUST1534,MERCHANT010,19942.23,CARD,2026-08-23 20:03:45.848634,FAILED,Timeout,3,1,4,False,1,0,0.2,0.20525226500957053,20,25,0,0,45,MEDIUM,STOP_AUTOMATIC_RETRY,4093.187876841808
TXN007618,CUST1925,MERCHANT002,7036.23,NETBANKING,2026-08-21 05:28:07.848634,FAILED,Bank Declined,2,15,0,True,0,0,1.0,0.572304333248451,10,10,10,15,45,MEDIUM,RETRY_WITH_DELAY,4026.864918732748
TXN009499,CUST1168,MERCHANT005,6150.86,NETBANKING,2026-08-18 12:57:47.848634,FAILED,Bank Declined,2,18,2,True,0,0,0.9,0.6329445138463257,10,10,10,15,45,MEDIUM,RETRY_WITH_DELAY,3893.1530924368103
TXN002592,CUST0935,MERCHANT005,15411.33,WALLET,2026-08-23 18:37:08.848634,FAILED,Network Error,3,2,2,False,1,0,0.5,0.2521854808590103,20,25,0,5,50,MEDIUM,STOP_AUTOMATIC_RETRY,3886.5136667268916
TXN003350,CUST1141,MERCHANT002,6815.98,NETBANKING,2026-08-23 01:01:38.848634,FAILED,Insufficient Funds,3,13,3,False,0,0,0.8125,0.5673369964322482,10,5,0,10,25,LOW,DO_NOT_RETRY,3866.957620942275
TXN001658,CUST1858,MERCHANT001,7744.21,CARD,2026-08-21 12:12:29.848634,FAILED,Network Error,3,7,4,False,0,0,0.6363636363636364,0.4921891262569594,10,25,0,10,45,MEDIUM,STOP_AUTOMATIC_RETRY,3811.6159534504072
TXN001972,CUST1560,MERCHANT009,4396.82,UPI,2026-08-19 15:54:19.848634,FAILED,Timeout,1,11,1,True,0,1,0.9166666666666666,0.8477158270071314,5,25,20,15,65,HIGH,SMART_RETRY,3727.2539025014953
TXN008892,CUST0487,MERCHANT006,19779.8,UPI,2026-08-22 02:09:12.848634,FAILED,Insufficient Funds,2,1,3,True,1,0,0.25,0.1880486890648181,20,5,10,0,35,LOW,DO_NOT_RETRY,3719.5654599642885
TXN005209,CUST1243,MERCHANT005,8130.3,CARD,2026-08-22 16:50:42.848634,FAILED,Bank Declined,1,10,2,True,0,1,0.8333333333333334,0.45680891368033305,10,10,20,15,55,MEDIUM,MANUAL_REVIEW,3713.993510895212
TXN002493,CUST1129,MERCHANT008,9819.7,NETBANKING,2026-08-21 02:00:59.848634,FAILED,Bank Declined,1,6,0,True,0,1,1.0,0.3731411453470277,10,10,20,10,50,MEDIUM,MANUAL_REVIEW,3664.1341049642083
TXN003284,CUST0301,MERCHANT002,21002.85,UPI,2026-08-21 17:08:28.848634,FAILED,Insufficient Funds,2,0,3,True,1,0,0.0,0.17284142410755307,20,5,10,0,35,LOW,DO_NOT_RETRY,3630.162504317321
TXN009318,CUST1289,MERCHANT010,14499.89,UPI,2026-08-20 20:50:58.848634,FAILED,Bank Declined,3,11,0,False,1,0,1.0,0.24892544473929937,20,10,0,15,45,MEDIUM,STOP_AUTOMATIC_RETRY,3609.3915669209196
TXN001296,CUST1540,MERCHANT002,21650.4,NETBANKING,2026-08-20 16:01:28.848634,FAILED,Bank Declined,2,10,4,True,1,0,0.7142857142857143,0.16643221595917432,20,10,10,10,50,MEDIUM,MANUAL_REVIEW,3603.3240484025077
TXN006626,CUST0366,MERCHANT009,4582.95,CARD,2026-08-20 02:26:12.848634,FAILED,Technical Error,1,7,4,True,0,1,0.6363636363636364,0.7667574091065096,5,20,20,10,55,MEDIUM,RETRY_WITH_DELAY,3514.010868064678
TXN006476,CUST0746,MERCHANT007,6699.29,CARD,2026-08-18 07:16:45.848634,FAILED,Insufficient Funds,3,8,1,False,0,0,0.8888888888888888,0.5177296363621686,10,5,0,10,25,LOW,DO_NOT_RETRY,3468.420975584713
TXN000459,CUST1293,MERCHANT010,25431.1,UPI,2026-08-23 01:49:59.848634,FAILED,Insufficient Funds,2,0,4,True,1,0,0.0,0.13589433416046318,30,5,10,0,45,MEDIUM,DO_NOT_RETRY,3455.942401468155
TXN007408,CUST1378,MERCHANT003,8338.74,UPI,2026-08-21 07:40:10.848634,FAILED,Bank Declined,1,18,0,True,0,1,1.0,0.40978193843193833,10,10,20,15,55,MEDIUM,MANUAL_REVIEW,3417.0650412799414
TXN008114,CUST1243,MERCHANT007,5023.98,CARD,2026-08-18 08:59:55.848634,FAILED,Network Error,3,6,0,False,0,0,1.0,0.6759110149110147,10,25,0,10,45,MEDIUM,STOP_AUTOMATIC_RETRY,3395.763420692639
TXN009982,CUST0170,MERCHANT003,4282.68,UPI,2026-08-24 20:47:57.848634,FAILED,Network Error,2,14,0,True,0,0,1.0,0.7772579365079364,5,25,10,15,55,MEDIUM,RETRY_WITH_DELAY,3328.7470195238093
TXN003939,CUST0737,MERCHANT008,13439.11,CARD,2026-08-21 15:14:21.848634,FAILED,Timeout,1,1,4,True,1,1,0.2,0.2460159947820106,20,25,20,0,65,HIGH,MANUAL_REVIEW,3306.236015634867
TXN001043,CUST1159,MERCHANT003,8037.9,WALLET,2026-08-22 18:32:46.848634,FAILED,Bank Declined,3,18,2,False,0,0,0.9,0.40872978107395036,10,10,0,15,35,LOW,STOP_AUTOMATIC_RETRY,3285.3291072943052
TXN009894,CUST0156,MERCHANT006,5167.87,CARD,2026-08-22 18:48:01.848634,FAILED,Bank Declined,2,15,1,True,0,0,0.9375,0.6292091080393509,10,10,10,15,45,MEDIUM,RETRY_WITH_DELAY,3251.6708731633203
TXN006821,CUST1960,MERCHANT002,3763.1,NETBANKING,2026-08-24 19:14:11.848634,FAILED,Network Error,1,18,3,True,0,1,0.8571428571428571,0.8585062630014674,5,25,20,10,60,HIGH,ALTERNATE_ROUTE,3230.6449183008217
TXN008864,CUST1165,MERCHANT001,14815.23,UPI,2026-08-24 20:57:44.848634,FAILED,Bank Declined,3,17,5,False,1,0,0.7727272727272727,0.21758975521764487,20,10,0,10,40,MEDIUM,STOP_AUTOMATIC_RETRY,3223.642269193109
TXN010000,CUST0794,MERCHANT003,6837.2,NETBANKING,2026-08-24 11:35:13.848634,FAILED,Bank Declined,2,5,1,True,0,0,0.8333333333333334,0.4618280619596688,10,10,10,10,40,MEDIUM,MANUAL_REVIEW,3157.6108252306476
TXN002935,CUST1337,MERCHANT009,3799.3,UPI,2026-08-23 05:09:00.848634,FAILED,Technical Error,1,6,4,True,0,1,0.6,0.8004153560355198,5,20,20,10,55,MEDIUM,RETRY_WITH_DELAY,3041.0180621857508
TXN005721,CUST1680,MERCHANT008,5267.21,CARD,2026-08-22 12:53:14.848634,FAILED,Insufficient Funds,3,10,2,False,0,0,0.8333333333333334,0.5735995515452991,10,5,0,15,30,LOW,DO_NOT_RETRY,3021.269293894915
TXN006189,CUST0834,MERCHANT008,4560.17,UPI,2026-08-24 20:54:56.848634,FAILED,Network Error,2,8,5,True,0,0,0.6153846153846154,0.6519613912301024,5,25,10,10,50,MEDIUM,RETRY_WITH_DELAY,2973.0547774457764
TXN006136,CUST1050,MERCHANT002,8592.29,CARD,2026-08-18 11:07:53.848634,FAILED,Insufficient Funds,1,7,5,True,0,1,0.5833333333333334,0.34348966946583576,10,5,20,10,45,MEDIUM,DO_NOT_RETRY,2951.3628520546063
TXN000816,CUST0587,MERCHANT009,25544.14,WALLET,2026-08-21 01:56:42.848634,FAILED,Insufficient Funds,2,0,1,True,1,0,0.0,0.11284511784511783,30,5,10,0,45,MEDIUM,DO_NOT_RETRY,2882.531488552188
TXN004430,CUST1304,MERCHANT002,12983.69,CARD,2026-08-22 18:59:30.848634,FAILED,Insufficient Funds,1,0,3,True,1,1,0.0,0.22146607333746546,20,5,20,0,45,MEDIUM,DO_NOT_RETRY,2875.446841730917
TXN003303,CUST1816,MERCHANT005,6537.2,UPI,2026-08-22 00:35:40.848634,FAILED,Bank Declined,2,7,2,True,0,0,0.7777777777777778,0.43818483575090567,10,10,10,10,40,MEDIUM,MANUAL_REVIEW,2864.5019082708204
TXN008053,CUST1187,MERCHANT007,17669.04,NETBANKING,2026-08-23 08:23:26.848634,FAILED,Insufficient Funds,3,3,3,False,1,0,0.5,0.1598599722717369,20,5,0,5,30,LOW,DO_NOT_RETRY,2824.57224446821
TXN003556,CUST1743,MERCHANT009,4258.5,UPI,2026-08-18 02:48:31.848634,FAILED,Technical Error,1,0,4,True,0,1,0.0,0.6581006493506495,5,20,20,0,45,MEDIUM,RETRY_WITH_DELAY,2802.521615259741
TXN007360,CUST1919,MERCHANT007,12455.19,CARD,2026-08-22 13:21:26.848634,FAILED,Insufficient Funds,3,20,2,False,1,0,0.9090909090909091,0.22349829081560582,20,5,0,15,40,MEDIUM,DO_NOT_RETRY,2783.7136767836255
TXN000278,CUST0128,MERCHANT008,3583.07,CARD,2026-08-19 16:42:18.848634,FAILED,Network Error,1,8,4,True,0,1,0.6666666666666666,0.7700723787519469,5,25,20,10,60,HIGH,ALTERNATE_ROUTE,2759.2232381347385
TXN008838,CUST0588,MERCHANT002,5179.07,NETBANKING,2026-08-18 18:37:35.848634,FAILED,Timeout,3,12,3,False,0,0,0.8,0.5209830363353212,10,25,0,10,45,MEDIUM,STOP_AUTOMATIC_RETRY,2698.2076139931714
TXN000989,CUST0349,MERCHANT003,6827.72,NETBANKING,2026-08-20 20:54:24.848634,FAILED,Bank Declined,1,10,2,True,0,1,0.8333333333333334,0.3889949085914559,10,10,20,15,55,MEDIUM,MANUAL_REVIEW,2655.9483172880555
TXN001989,CUST1413,MERCHANT008,5239.91,NETBANKING,2026-08-19 01:36:48.848634,FAILED,Timeout,1,9,3,True,0,1,0.75,0.49099132554182595,10,25,20,10,65,HIGH,MANUAL_REVIEW,2572.7503566198693
TXN003692,CUST1629,MERCHANT001,27913.08,WALLET,2026-08-18 14:44:31.848634,FAILED,Insufficient Funds,3,18,1,False,1,0,0.9473684210526315,0.08981146096491363,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,2506.9144948305116
TXN005961,CUST1464,MERCHANT001,41948.29,NETBANKING,2026-08-23 00:14:18.848634,FAILED,Insufficient Funds,2,2,4,True,1,0,0.3333333333333333,0.05937590187590187,40,5,10,5,60,HIGH,DO_NOT_RETRY,2490.7175509018757
TXN006154,CUST1461,MERCHANT009,10552.99,NETBANKING,2026-08-23 10:31:49.848634,FAILED,Bank Declined,3,4,3,False,1,0,0.5714285714285714,0.22481000233426704,20,10,0,5,35,LOW,STOP_AUTOMATIC_RETRY,2372.4177065334966
TXN009743,CUST0392,MERCHANT002,9511.45,NETBANKING,2026-08-24 22:08:39.848634,FAILED,Insufficient Funds,3,19,5,False,0,0,0.7916666666666666,0.24609250217745654,10,5,0,10,25,LOW,DO_NOT_RETRY,2340.696529835769
TXN009691,CUST1898,MERCHANT004,5794.27,WALLET,2026-08-23 01:56:55.848634,FAILED,Bank Declined,1,3,5,True,0,1,0.375,0.3983220833317584,10,10,20,5,45,MEDIUM,MANUAL_REVIEW,2307.985697786708
TXN009359,CUST0978,MERCHANT010,37547.29,WALLET,2026-08-20 09:12:18.848634,FAILED,Insufficient Funds,3,2,4,False,1,0,0.3333333333333333,0.0607479712641003,30,5,0,5,40,MEDIUM,DO_NOT_RETRY,2280.921693964841
TXN002913,CUST0524,MERCHANT004,3606.24,WALLET,2026-08-18 07:27:24.848634,FAILED,Technical Error,1,20,2,True,0,1,0.9090909090909091,0.6317956315376391,5,20,20,15,60,HIGH,RETRY_WITH_DELAY,2278.406678276295
TXN003559,CUST1385,MERCHANT001,10564.87,NETBANKING,2026-08-19 05:18:15.848634,FAILED,Insufficient Funds,3,11,5,False,1,0,0.6875,0.21454863579367767,20,5,0,10,35,LOW,DO_NOT_RETRY,2266.6784458375514
TXN004499,CUST1736,MERCHANT005,5629.68,NETBANKING,2026-08-20 09:48:37.848634,FAILED,Technical Error,2,14,0,True,0,0,1.0,0.40147457429450284,10,20,10,15,55,MEDIUM,MANUAL_REVIEW,2260.1733814142767
TXN004993,CUST1737,MERCHANT003,3325.12,CARD,2026-08-22 05:46:37.848634,FAILED,Technical Error,2,4,4,True,0,0,0.5,0.671277511718711,5,20,10,5,40,MEDIUM,RETRY_WITH_DELAY,2232.07827976612
TXN007451,CUST1425,MERCHANT002,25173.64,WALLET,2026-08-22 07:48:58.848634,FAILED,Insufficient Funds,3,18,1,False,1,0,0.9473684210526315,0.08718183133528398,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,2194.684036575158
TXN005292,CUST1821,MERCHANT001,34406.7,CARD,2026-08-20 21:56:26.848634,FAILED,Insufficient Funds,3,3,4,False,1,0,0.42857142857142855,0.06211435786435788,30,5,0,5,40,MEDIUM,DO_NOT_RETRY,2137.150076731602
TXN003946,CUST1313,MERCHANT001,7662.87,CARD,2026-08-24 08:29:42.848634,FAILED,Insufficient Funds,3,5,3,False,0,0,0.625,0.27661603538074137,10,5,0,10,25,LOW,DO_NOT_RETRY,2119.6727190380216
TXN004946,CUST0999,MERCHANT003,6086.13,CARD,2026-08-22 09:29:33.848634,FAILED,Timeout,1,2,5,True,0,1,0.2857142857142857,0.3393695238694106,10,25,20,5,60,HIGH,MANUAL_REVIEW,2065.447040307336
